,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
724,7,GAGE2E,59.891834,3.013188,0.0,0.0,0.5925719591457753,0.0973213565028885
725,7,CETN3,58.57616,2.621543,0.0,0.0,0.6094707520891365,0.14321460281586199
726,7,ATF7IP2,57.199696,2.4035425,0.0,0.0,0.6033426183844011,0.1478846442120314
727,7,HPRT1,53.290115,2.6936135,0.0,0.0,0.5448467966573816,0.1214902620988665
728,7,LTR12C,51.236996,1.6761621,0.0,0.0,0.8206128133704735,0.42935553428732864
729,7,CT45A1,51.21944,4.123577,0.0,0.0,0.4488393686165274,0.03354358128754771
730,7,GAGE1,49.756138,3.0046592,0.0,0.0,0.48672237697307336,0.0812356583605272
731,7,HIST1H2AA,48.068333,3.8186908,0.0,0.0,0.43138347260909937,0.04284907118065565
732,7,TKTL1,41.725285,2.738026,0.0,0.0,0.4202414113277623,0.08611325715208192
733,7,LINC01120,41.35786,5.7569942,0.0,0.0,0.3457753017641597,0.011957612167475757
734,7,AREG,41.174572,2.8125668,0.0,0.0,0.40055710306406683,0.07331388443665464
